,filename,width,height,class,xmin,ymin,xmax,ymax
2539,v01_7eleven_3553302_13974059_0.png,640,640,7_eleven,263,277,283,302
2540,v01_7eleven_3553302_13974059_0.png,640,640,7_eleven,1,269,183,321
2015,family mart_35.52972020000001_139.67577519999998_0.png,640,640,family_mart,27,66,97,171
2016,family mart_35.52972020000001_139.67577519999998_0.png,640,640,family_mart,237,293,401,310
2017,family mart_35.52972020000001_139.67577519999998_0.png,640,640,family_mart,59,339,85,372
1415,7-eleven_35.659837_139.7426885_240.png,640,640,7_eleven,99,282,307,317
2545,v01_7eleven_35361366499999995_14000877319999998_0.png,640,640,7_eleven,536,301,640,323
1367,family mart_35.52693729999999_139.7403746_300.png,640,640,family_mart,236,284,319,309
1368,family mart_35.52693729999999_139.7403746_300.png,640,640,family_mart,38,198,64,236
294,family mart_35.519358399999994_140.07103830000003_60.png,640,640,family_mart,407,283,639,321
1746,family mart_35.626550099999996_139.7227676_120.png,640,640,family_mart,457,241,583,304
1747,family mart_35.626550099999996_139.7227676_120.png,640,640,family_mart,553,347,573,395
2616,v01_7eleven_35430217999999996_139661769_180.png,640,640,7_eleven,256,244,342,311
2074,7-eleven_35.6531123_139.7358701_0.png,640,640,7_eleven,1,271,578,309
2075,7-eleven_35.6531123_139.7358701_0.png,640,640,7_eleven,568,110,628,183
2293,v01_7eleven_355535033_1395243361_240.png,640,640,7_eleven,336,270,639,326
2294,v01_7eleven_355535033_1395243361_240.png,640,640,7_eleven,599,273,634,305
2644,v01_7eleven_35397316_140135074_0.png,640,640,7_eleven,239,314,340,333
1280,family mart_35.444239399999994_139.64258600000002_300.png,640,640,family_mart,82,213,259,309
785,7-eleven_35.596986_139.5503549_120.png,640,640,7_eleven,119,232,347,299
2379,v01_7eleven_355535033_1395243361_300.png,640,640,7_eleven,59,283,373,321
2380,v01_7eleven_355535033_1395243361_300.png,640,640,7_eleven,308,296,324,316
1547,7-eleven_35.6288852_139.6878916_120.png,640,640,7_eleven,342,145,639,314
2415,v01_7eleven_35488625899999995_13962599450000002_120.png,640,640,7_eleven,1,233,229,321
2416,v01_7eleven_35488625899999995_13962599450000002_120.png,640,640,7_eleven,206,200,228,226
1657,7-eleven_35.6012091_139.7396172_240.png,640,640,7_eleven,1,174,375,279
1108,family mart_35.64899929999999_139.6235634_60.png,640,640,family_mart,290,274,578,316
1109,family mart_35.64899929999999_139.6235634_60.png,640,640,family_mart,300,322,318,381
1110,family mart_35.64899929999999_139.6235634_60.png,640,640,family_mart,272,167,301,210
2194,v01_7eleven_354171409_1395409206_180.png,640,640,7_eleven,293,264,323,319
1054,family mart_35.6822317_139.57366059999998_0.png,640,640,family_mart,92,214,637,292
1055,family mart_35.6822317_139.57366059999998_0.png,640,640,family_mart,507,228,640,269
2296,v01_7eleven_354135073_1393750757_120.png,640,640,7_eleven,2,263,361,325
2297,v01_7eleven_354135073_1393750757_120.png,640,640,7_eleven,297,298,313,319
2037,7-eleven_35.5699778_139.5533055_120.png,640,640,7_eleven,495,193,639,262
2038,7-eleven_35.5699778_139.5533055_120.png,640,640,7_eleven,590,272,640,332
2039,7-eleven_35.5699778_139.5533055_120.png,640,640,7_eleven,599,45,639,126
371,family mart_35.6984028_139.5592464_120.png,640,640,family_mart,2,276,254,330
1334,family mart_35.6138734_139.691633_240.png,640,640,family_mart,1,273,184,321
579,family mart_35.6505485_139.6905144_300.png,640,640,family_mart,278,245,425,325
87,family mart_35.690814399999994_139.6671921_0.png,640,640,family_mart,421,298,640,322
2455,v01_7eleven_353187023_13955011389999999_120.png,640,640,7_eleven,500,338,513,360
2350,v01_7eleven_35497929_14011306499999998_60.png,640,640,7_eleven,178,267,198,307
1457,family mart_35.5727158_139.69772619999998_120.png,640,640,family_mart,211,142,238,230
1458,family mart_35.5727158_139.69772619999998_120.png,640,640,family_mart,281,300,340,324
755,7-eleven_35.6001798_139.728112_120.png,640,640,7_eleven,347,305,373,331
756,7-eleven_35.6001798_139.728112_120.png,640,640,7_eleven,428,324,461,357
119,family mart_35.7063314_139.7697678_300.png,640,640,family_mart,1,265,223,307
120,family mart_35.7063314_139.7697678_300.png,640,640,family_mart,151,284,213,302
864,family mart_35.646634999999996_139.6712868_300.png,640,640,family_mart,268,172,639,315
865,family mart_35.646634999999996_139.6712868_300.png,640,640,family_mart,238,150,279,214
2395,v01_7eleven_354967403_139765669_300.png,640,640,7_eleven,410,238,638,300
1700,family mart_35.694654799999995_139.7371335_240.png,640,640,family_mart,48,222,427,290
1701,family mart_35.694654799999995_139.7371335_240.png,640,640,family_mart,227,249,304,276
1702,family mart_35.694654799999995_139.7371335_240.png,640,640,family_mart,479,226,515,265
1546,family mart_35.5432439_139.444046_180.png,640,640,family_mart,340,305,485,326
2049,family mart_35.651755200000004_139.635255_300.png,640,640,family_mart,203,253,402,317
2050,family mart_35.651755200000004_139.635255_300.png,640,640,family_mart,204,325,225,365
2051,family mart_35.651755200000004_139.635255_300.png,640,640,family_mart,289,322,302,386
2052,family mart_35.651755200000004_139.635255_300.png,640,640,family_mart,265,279,322,305
2213,v01_7eleven_35292935899999996_1395800419_300.png,640,640,7_eleven,1,208,419,317
2371,v01_7eleven_35505098600000004_1396898614_180.png,640,640,7_eleven,201,283,412,311
2372,v01_7eleven_35505098600000004_1396898614_180.png,640,640,7_eleven,340,288,354,307
2373,v01_7eleven_35505098600000004_1396898614_180.png,640,640,7_eleven,259,191,271,221
2565,v01_7eleven_35501552399999994_13969649330000001_120.png,640,640,7_eleven,1,286,241,327
2580,v01_7eleven_35430217999999996_139661769_120.png,640,640,7_eleven,476,214,640,271
6,family mart_35.6138734_139.691633_60.png,640,640,family_mart,451,95,504,143
980,7-eleven_35.5648271_139.7177357_180.png,640,640,7_eleven,529,229,637,302
981,7-eleven_35.5648271_139.7177357_180.png,640,640,7_eleven,459,241,497,277
2405,v01_7eleven_352952823_1400779593_0.png,640,640,7_eleven,299,203,323,232
2406,v01_7eleven_352952823_1400779593_0.png,640,640,7_eleven,404,284,638,327
1529,family mart_35.629286_139.7126956_180.png,640,640,family_mart,322,207,640,323
1530,family mart_35.629286_139.7126956_180.png,640,640,family_mart,313,161,338,204
1435,family mart_35.6637159_139.872052_240.png,640,640,family_mart,1,290,156,327
1436,family mart_35.6637159_139.872052_240.png,640,640,family_mart,46,329,76,413
2610,v01_7eleven_35569199_139371824_240.png,640,640,7_eleven,523,167,639,260
610,family mart_35.5793743_139.6445319_60.png,640,640,family_mart,378,264,504,311
1220,7-eleven_35.605358_139.623216_120.png,640,640,7_eleven,1,225,273,312
1221,7-eleven_35.605358_139.623216_120.png,640,640,7_eleven,271,145,306,203
438,7-eleven_35.6020506_139.5415104_180.png,640,640,7_eleven,373,290,424,319
2089,family mart_35.6115819_140.1197736_0.png,640,640,family_mart,302,281,397,321
920,family mart_35.5478396_139.5908498_300.png,640,640,family_mart,207,329,226,352
1598,family mart_35.5536218_139.6461361_0.png,640,640,family_mart,537,288,640,328
695,family mart_35.576316999999996_139.73208219999998_240.png,640,640,family_mart,226,210,639,311
696,family mart_35.576316999999996_139.73208219999998_240.png,640,640,family_mart,374,252,480,298
697,family mart_35.576316999999996_139.73208219999998_240.png,640,640,family_mart,156,343,185,382
18,family mart_35.575205600000004_139.710933_60.png,640,640,family_mart,1,276,85,312
19,family mart_35.575205600000004_139.710933_60.png,640,640,family_mart,195,246,215,274
2215,v01_7eleven_3555026229999999_1397471883_180.png,640,640,7_eleven,162,103,639,285
2216,v01_7eleven_3555026229999999_1397471883_180.png,640,640,7_eleven,153,306,179,350
814,family mart_35.5496137_139.6337283_60.png,640,640,family_mart,1,90,30,138
815,family mart_35.5496137_139.6337283_60.png,640,640,family_mart,1,350,20,380
925,7-eleven_35.55165300000001_139.680394_180.png,640,640,7_eleven,1,291,247,316
1310,family mart_35.439698_139.6414021_240.png,640,640,family_mart,380,217,638,315
1311,family mart_35.439698_139.6414021_240.png,640,640,family_mart,398,292,437,310
310,family mart_35.5805229_139.7283637_0.png,640,640,family_mart,2,238,259,318
311,family mart_35.5805229_139.7283637_0.png,640,640,family_mart,170,153,192,191
2118,family mart_35.63223869999999_139.578324_60.png,640,640,family_mart,2,44,452,308
2529,v01_7eleven_3536143870000001_1399223861_0.png,640,640,7_eleven,432,279,449,298
1574,family mart_35.521351700000004_139.63039640000002_240.png,640,640,family_mart,304,253,456,311
1575,family mart_35.521351700000004_139.63039640000002_240.png,640,640,family_mart,382,280,422,301
1653,family mart_35.669369700000004_139.81663480000003_120.png,640,640,family_mart,2,244,381,321
1654,family mart_35.669369700000004_139.81663480000003_120.png,640,640,family_mart,330,257,349,285
2475,v01_7eleven_352783143_1396754203_0.png,640,640,7_eleven,319,273,380,315
999,family mart_35.6736459_139.6701145_60.png,640,640,family_mart,469,260,639,331
1000,family mart_35.6736459_139.6701145_60.png,640,640,family_mart,516,286,590,320
21,family mart_35.6536544_139.90297019999997_180.png,640,640,family_mart,219,289,404,331
22,family mart_35.6536544_139.90297019999997_180.png,640,640,family_mart,536,183,590,227
1255,lawson_35.7350099_139.7097055_240.png,640,640,family_mart,266,290,382,324
2301,v01_7eleven_353188526_13939835369999997_300.png,640,640,7_eleven,327,262,344,290
2302,v01_7eleven_353188526_13939835369999997_300.png,640,640,7_eleven,452,310,639,330
113,family mart_35.4376399_139.6426039_180.png,640,640,family_mart,1,164,437,285
114,family mart_35.4376399_139.6426039_180.png,640,640,family_mart,158,212,325,271
115,family mart_35.4376399_139.6426039_180.png,640,640,family_mart,187,320,222,467
116,family mart_35.4376399_139.6426039_180.png,640,640,family_mart,409,1,478,158
1668,family mart_35.711555100000005_139.7917935_300.png,640,640,family_mart,29,284,327,322
1067,family mart_35.6942924_139.526777_180.png,640,640,family_mart,130,272,322,315
1068,family mart_35.6942924_139.526777_180.png,640,640,family_mart,207,288,256,305
742,family mart_35.6761792_139.6771328_180.png,640,640,family_mart,221,66,638,312
743,family mart_35.6761792_139.6771328_180.png,640,640,family_mart,199,282,223,307
744,family mart_35.6761792_139.6771328_180.png,640,640,family_mart,354,183,471,255
1035,family mart_35.647509299999996_139.6691539_300.png,640,640,family_mart,484,181,638,322
1448,family mart_35.595298_139.70839980000002_300.png,640,640,family_mart,65,120,121,182
367,7-eleven_35.67920220000001_139.6690615_180.png,640,640,7_eleven,452,13,639,244
368,7-eleven_35.67920220000001_139.6690615_180.png,640,640,7_eleven,387,1,454,84
369,7-eleven_35.67920220000001_139.6690615_180.png,640,640,7_eleven,541,229,568,255
827,family mart_35.5349909_139.69479040000002_180.png,640,640,family_mart,448,230,479,276
635,family mart_35.694771100000004_139.7635956_120.png,640,640,family_mart,1,204,440,312
636,family mart_35.694771100000004_139.7635956_120.png,640,640,family_mart,192,315,216,414
2555,v01_7eleven_354397799_1396344389_60.png,640,640,7_eleven,1,271,254,306
2556,v01_7eleven_354397799_1396344389_60.png,640,640,7_eleven,237,334,251,353
1010,family mart_35.733630700000006_139.85049469999998_300.png,640,640,family_mart,191,293,337,333
810,family mart_35.583904499999996_139.63079630000001_0.png,640,640,family_mart,407,114,637,300
811,family mart_35.583904499999996_139.63079630000001_0.png,640,640,family_mart,396,214,430,257
812,family mart_35.583904499999996_139.63079630000001_0.png,640,640,family_mart,418,97,462,145
813,family mart_35.583904499999996_139.63079630000001_0.png,640,640,family_mart,383,350,411,386
375,family mart_35.6066085_139.7089244_180.png,640,640,family_mart,184,295,397,322
376,family mart_35.6066085_139.7089244_180.png,640,640,family_mart,586,62,639,167
1377,7-eleven_35.6037066_139.7067003_60.png,640,640,7_eleven,1,208,339,322
1378,7-eleven_35.6037066_139.7067003_60.png,640,640,7_eleven,329,183,354,223
33,7-eleven_35.6342787_139.7131961_180.png,640,640,7_eleven,220,298,332,324
1675,family mart_35.6658671_139.63957380000002_300.png,640,640,family_mart,261,142,638,305
1676,family mart_35.6658671_139.63957380000002_300.png,640,640,family_mart,487,177,637,260
1640,family mart_35.69536060000001_139.62489409999998_60.png,640,640,family_mart,401,175,639,329
1641,family mart_35.69536060000001_139.62489409999998_60.png,640,640,family_mart,414,176,446,210
1946,family mart_35.595298_139.70839980000002_120.png,640,640,family_mart,506,310,639,340
1004,7-eleven_35.6215874_139.7055425_0.png,640,640,7_eleven,259,233,640,317
1656,7-eleven_35.6362321_139.5885993_120.png,640,640,7_eleven,514,255,639,323
243,family mart_35.606919_139.6680649_180.png,640,640,family_mart,534,222,639,298
2314,v01_7eleven_35292935899999996_1395800419_180.png,640,640,7_eleven,203,313,226,340
2315,v01_7eleven_35292935899999996_1395800419_180.png,640,640,7_eleven,450,132,636,352
1686,family mart_35.618035_139.7062086_180.png,640,640,family_mart,271,290,353,333
1687,family mart_35.618035_139.7062086_180.png,640,640,family_mart,346,291,385,329
1688,family mart_35.618035_139.7062086_180.png,640,640,family_mart,272,288,386,336
1427,family mart_35.6051455_139.5989729_240.png,640,640,family_mart,401,307,478,338
180,7-eleven_35.6083482_139.6707237_240.png,640,640,7_eleven,154,241,323,312
2498,v01_7eleven_355121883_1396417773_0.png,640,640,7_eleven,234,314,361,333
797,7-eleven_35.6077898_139.7290794_300.png,640,640,7_eleven,428,171,639,279
1021,family mart_35.57262559999999_139.7369082_240.png,640,640,family_mart,113,226,350,315
1022,family mart_35.57262559999999_139.7369082_240.png,640,640,family_mart,349,224,371,304
2645,v01_7eleven_3555026229999999_1397471883_300.png,640,640,7_eleven,1,86,174,275
2646,v01_7eleven_3555026229999999_1397471883_300.png,640,640,7_eleven,179,240,248,302
2647,v01_7eleven_3555026229999999_1397471883_300.png,640,640,7_eleven,123,323,165,371
2468,v01_7eleven_354967403_139765669_60.png,640,640,7_eleven,1,236,187,310
2175,v01_7eleven_354989534_13940907769999998_60.png,640,640,7_eleven,375,225,638,324
2176,v01_7eleven_354989534_13940907769999998_60.png,640,640,7_eleven,358,302,369,315
2177,v01_7eleven_354989534_13940907769999998_60.png,640,640,7_eleven,471,276,492,302
2228,v01_7eleven_35402325899999994_1394114459_240.png,640,640,7_eleven,378,285,640,318
1267,family mart_35.6811681_139.7381139_240.png,640,640,family_mart,419,288,639,327
1268,family mart_35.6811681_139.7381139_240.png,640,640,family_mart,528,300,618,322
1652,family mart_35.6892273_139.69892140000002_0.png,640,640,family_mart,523,255,638,517
877,7-eleven_35.6096632_139.496084_180.png,640,640,7_eleven,193,55,639,291
1806,7-eleven_35.55165300000001_139.680394_120.png,640,640,7_eleven,289,290,461,330
128,family mart_35.5963039_139.5188593_240.png,640,640,family_mart,1,253,229,309
129,family mart_35.5963039_139.5188593_240.png,640,640,family_mart,235,122,264,195
910,family mart_35.6508546_139.6373273_120.png,640,640,family_mart,462,269,511,302
911,family mart_35.6508546_139.6373273_120.png,640,640,family_mart,471,207,510,257
912,family mart_35.6508546_139.6373273_120.png,640,640,family_mart,510,339,528,364
1136,7-eleven_35.5971326_139.6682232_120.png,640,640,7_eleven,451,212,639,295
1137,7-eleven_35.5971326_139.6682232_120.png,640,640,7_eleven,413,216,435,258
1100,7-eleven_35.596986_139.5503549_60.png,640,640,7_eleven,355,167,640,301
444,family mart_35.5681078_139.70420369999997_60.png,640,640,family_mart,320,248,637,316
287,7-eleven_35.681749_139.7717356_60.png,640,640,7_eleven,369,203,639,303
1184,family mart_35.6374664_139.69164890000002_180.png,640,640,family_mart,3,184,321,323
2163,v01_7eleven_3543121970000001_13965794530000002_120.png,640,640,7_eleven,571,271,638,311
1139,family mart_35.6819597_139.7018653_0.png,640,640,family_mart,2,245,180,324
1140,family mart_35.6819597_139.7018653_0.png,640,640,family_mart,176,264,228,312
2247,v01_7eleven_3531918889999999_1395537608_60.png,640,640,7_eleven,40,284,131,356
1344,7-eleven_35.619269_139.6748445_120.png,640,640,7_eleven,25,204,317,304
1345,7-eleven_35.619269_139.6748445_120.png,640,640,7_eleven,319,118,351,165
828,family mart_35.6090173_139.66282890000002_120.png,640,640,family_mart,371,72,637,303
829,family mart_35.6090173_139.66282890000002_120.png,640,640,family_mart,294,239,315,260
1573,family mart_35.4376399_139.6426039_60.png,640,640,family_mart,513,152,637,284
211,family mart_35.6122429_139.6390759_60.png,640,640,family_mart,415,225,639,304
212,family mart_35.6122429_139.6390759_60.png,640,640,family_mart,433,332,468,381
900,family mart_35.606877000000004_139.6789001_240.png,640,640,family_mart,116,214,154,264
901,family mart_35.606877000000004_139.6789001_240.png,640,640,family_mart,78,300,148,332
2222,v01_7eleven_35395755_139536321_240.png,640,640,7_eleven,619,267,640,325
2412,v01_7eleven_354379668_1396234117_180.png,640,640,7_eleven,317,281,582,318
2413,v01_7eleven_354379668_1396234117_180.png,640,640,7_eleven,592,289,625,315
2414,v01_7eleven_354379668_1396234117_180.png,640,640,7_eleven,398,287,420,306
894,family mart_35.7053583_139.66421119999998_300.png,640,640,family_mart,2,198,332,308
895,family mart_35.7053583_139.66421119999998_300.png,640,640,family_mart,130,228,284,285
896,family mart_35.7053583_139.66421119999998_300.png,640,640,family_mart,333,207,364,253
651,family mart_35.4376399_139.6426039_240.png,640,640,family_mart,215,56,280,155
652,family mart_35.4376399_139.6426039_240.png,640,640,family_mart,1,91,225,285
161,family mart_35.5963039_139.5188593_180.png,640,640,family_mart,243,284,446,321
162,family mart_35.5963039_139.5188593_180.png,640,640,family_mart,438,81,470,176
2233,v01_7eleven_35249748700000005_1397107596_0.png,640,640,7_eleven,135,310,154,333
2234,v01_7eleven_35249748700000005_1397107596_0.png,640,640,7_eleven,453,299,513,323
2544,v01_7eleven_35361366499999995_14000877319999998_120.png,640,640,7_eleven,1,299,208,325
2560,v01_7eleven_35507901000000004_139306754_180.png,640,640,7_eleven,344,277,367,315
2561,v01_7eleven_35507901000000004_139306754_180.png,640,640,7_eleven,462,292,639,323
2310,v01_7eleven_35256259_13915697_0.png,640,640,7_eleven,140,256,253,321
1044,family mart_35.58889190000001_139.56702380000002_240.png,640,640,family_mart,1,295,268,333
2654,v01_7eleven_35506080499999996_139497976_300.png,640,640,7_eleven,2,267,309,346
795,family mart_35.6892273_139.69892140000002_120.png,640,640,family_mart,1,256,260,319
796,family mart_35.6892273_139.69892140000002_120.png,640,640,family_mart,247,255,268,295
1195,family mart_35.5371152_139.6742102_300.png,640,640,family_mart,2,279,233,329
1196,family mart_35.5371152_139.6742102_300.png,640,640,family_mart,173,310,209,322
1318,family mart_35.57262559999999_139.7369082_180.png,640,640,family_mart,359,123,639,317
1319,family mart_35.57262559999999_139.7369082_180.png,640,640,family_mart,371,283,409,312
437,7-eleven_35.552945_139.5783911_60.png,640,640,7_eleven,1,264,445,336
391,family mart_35.694386_139.7471753_300.png,640,640,family_mart,335,164,638,318
392,family mart_35.694386_139.7471753_300.png,640,640,family_mart,311,276,335,310
851,family mart_35.56800339999999_139.6000113_180.png,640,640,family_mart,396,282,639,323
2483,v01_7eleven_354397799_1396344389_0.png,640,640,7_eleven,377,279,470,310
2484,v01_7eleven_354397799_1396344389_0.png,640,640,7_eleven,456,335,475,358
2485,v01_7eleven_354397799_1396344389_0.png,640,640,7_eleven,309,299,358,317
445,family mart_35.5210393_139.5573158_240.png,640,640,family_mart,129,286,197,315
229,family mart_35.43935760000001_139.5230195_300.png,640,640,family_mart,542,287,639,311
2173,v01_7eleven_355431472_1394729135_60.png,640,640,7_eleven,492,235,516,259
370,7-eleven_35.5675516_139.7337651_60.png,640,640,7_eleven,1,219,297,325
1825,family mart_35.57545770000001_139.55683390000002_300.png,640,640,family_mart,559,274,637,324
1826,family mart_35.57545770000001_139.55683390000002_300.png,640,640,family_mart,596,287,639,312
879,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,220,205,639,295
880,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,170,229,222,296
881,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,237,253,314,284
882,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,272,314,289,384
883,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,179,259,219,294
2327,v01_7eleven_354135073_1393750757_180.png,640,640,7_eleven,1,261,117,308
2156,family mart_35.5727158_139.69772619999998_60.png,640,640,family_mart,414,151,442,224
2157,family mart_35.5727158_139.69772619999998_60.png,640,640,family_mart,526,286,638,314
2004,family mart_35.6091834_139.7042067_0.png,640,640,family_mart,87,362,139,431
2005,family mart_35.6091834_139.7042067_0.png,640,640,family_mart,436,198,472,263
2006,family mart_35.6091834_139.7042067_0.png,640,640,family_mart,137,260,435,293
2425,v01_7eleven_35501552399999994_13969649330000001_60.png,640,640,7_eleven,229,308,461,329
2426,v01_7eleven_35501552399999994_13969649330000001_60.png,640,640,7_eleven,383,312,396,328
2340,v01_7eleven_354042958_1393007996_300.png,640,640,7_eleven,477,198,640,285
1443,family mart_35.4765833_140.0408618_120.png,640,640,family_mart,176,273,262,313
641,family mart_35.694386_139.7471753_60.png,640,640,family_mart,2,167,259,308
1394,7-eleven_35.6096632_139.496084_120.png,640,640,7_eleven,406,70,639,294
2473,v01_7eleven_35507901000000004_139306754_240.png,640,640,7_eleven,91,256,131,308
2474,v01_7eleven_35507901000000004_139306754_240.png,640,640,7_eleven,238,315,411,335
2123,7-eleven_35.6035328_139.7082602_120.png,640,640,7_eleven,49,254,346,322
1576,family mart_35.6917745_139.9251419_240.png,640,640,family_mart,1,249,216,331
1577,family mart_35.6917745_139.9251419_240.png,640,640,family_mart,212,302,225,320
771,family mart_35.5535995_139.5401233_300.png,640,640,family_mart,1,174,261,293
2267,v01_7eleven_353815486_13993689369999998_240.png,640,640,7_eleven,548,294,638,320
804,family mart_35.6096669_139.6768586_120.png,640,640,family_mart,432,259,547,311
805,family mart_35.6096669_139.6768586_120.png,640,640,family_mart,556,269,574,313
1298,7-eleven_35.669744_139.733325_180.png,640,640,7_eleven,2,276,281,331
1237,7-eleven_35.603846_139.737086_240.png,640,640,7_eleven,457,280,547,321
2387,v01_7eleven_35508358_13959095200000002_120.png,640,640,7_eleven,373,266,638,328
825,family mart_35.6138734_139.691633_120.png,640,640,family_mart,249,142,280,195
826,family mart_35.6138734_139.691633_120.png,640,640,family_mart,385,271,637,326
2131,family mart_35.4486702_139.9935436_60.png,640,640,family_mart,373,208,399,238
244,family mart_35.5478396_139.5908498_240.png,640,640,family_mart,2,286,87,317
245,family mart_35.5478396_139.5908498_240.png,640,640,family_mart,110,325,146,341
246,family mart_35.5478396_139.5908498_240.png,640,640,family_mart,423,321,442,343
1727,family mart_35.5276336_139.70182549999998_300.png,640,640,family_mart,449,256,478,314
1728,family mart_35.5276336_139.70182549999998_300.png,640,640,family_mart,412,296,640,326
1729,family mart_35.5276336_139.70182549999998_300.png,640,640,family_mart,623,356,640,390
540,family mart_35.629311_139.6810019_240.png,640,640,family_mart,256,252,460,324
541,family mart_35.629311_139.6810019_240.png,640,640,family_mart,183,297,206,325
65,7-eleven_35.6406312_139.6127296_0.png,640,640,7_eleven,352,235,639,329
2332,v01_7eleven_35392109000000005_13959921599999998_240.png,640,640,7_eleven,322,267,338,292
1061,family mart_35.646286200000006_139.7086875_120.png,640,640,family_mart,149,211,178,255
1062,family mart_35.646286200000006_139.7086875_120.png,640,640,family_mart,164,252,551,321
1063,family mart_35.646286200000006_139.7086875_120.png,640,640,family_mart,562,351,597,406
2478,v01_7eleven_35361366499999995_14000877319999998_60.png,640,640,7_eleven,285,313,421,327
1628,family mart_35.6791466_139.7868891_120.png,640,640,family_mart,447,183,511,241
84,7-eleven_35.6448879_139.4977506_60.png,640,640,7_eleven,457,10,639,303
11,7-eleven_35.6362321_139.5885993_240.png,640,640,7_eleven,1,259,321,309
12,7-eleven_35.6362321_139.5885993_240.png,640,640,7_eleven,442,245,484,304
135,family mart_35.624742_139.6965084_60.png,640,640,family_mart,239,288,470,331
136,family mart_35.624742_139.6965084_60.png,640,640,family_mart,287,297,328,321
2469,v01_7eleven_35275521999999995_139680324_0.png,640,640,7_eleven,548,282,640,316
199,7-eleven_35.6012091_139.7396172_300.png,640,640,7_eleven,1,100,162,247
2312,v01_7eleven_352134844_1396839191_60.png,640,640,7_eleven,472,188,493,225
2547,v01_7eleven_354863418_1396373411_120.png,640,640,7_eleven,334,304,388,374
2548,v01_7eleven_354863418_1396373411_120.png,640,640,7_eleven,492,282,508,306
2549,v01_7eleven_354863418_1396373411_120.png,640,640,7_eleven,459,133,488,177
1332,family mart_35.5805229_139.7283637_240.png,640,640,family_mart,403,237,639,310
1294,family mart_35.5469281_139.70733159999997_60.png,640,640,family_mart,412,281,639,321
1933,7-eleven_35.5984294_139.7037888_120.png,640,640,7_eleven,261,281,575,319
1934,7-eleven_35.5984294_139.7037888_120.png,640,640,7_eleven,528,252,571,291
350,family mart_35.5733884_139.70585580000002_300.png,640,640,family_mart,544,262,638,304
109,family mart_35.47403970000001_139.62887690000002_0.png,640,640,family_mart,235,293,249,319
110,family mart_35.47403970000001_139.62887690000002_0.png,640,640,family_mart,333,252,638,314
2602,v01_7eleven_35569199_139371824_300.png,640,640,7_eleven,280,246,402,282
2323,v01_7eleven_35501344_13968857_0.png,640,640,7_eleven,75,248,206,310
2231,v01_7eleven_35309422999999995_13948647250000002_180.png,640,640,7_eleven,299,283,365,327
2232,v01_7eleven_35309422999999995_13948647250000002_180.png,640,640,7_eleven,351,330,371,356
1765,family mart_35.5427854_139.64076200000002_180.png,640,640,family_mart,278,243,299,272
456,family mart_35.6122429_139.6390759_180.png,640,640,family_mart,1,239,190,302
2553,v01_7eleven_352280648_1397108295_240.png,640,640,7_eleven,141,312,152,327
252,family mart_35.56237309999999_139.7134486_60.png,640,640,family_mart,183,276,313,327
253,family mart_35.56237309999999_139.7134486_60.png,640,640,family_mart,244,302,286,320
104,family mart_35.5732512_139.668082_120.png,640,640,family_mart,271,281,395,331
105,family mart_35.5732512_139.668082_120.png,640,640,family_mart,279,206,301,245
624,family mart_35.6819597_139.7018653_300.png,640,640,family_mart,275,282,399,330
625,family mart_35.6819597_139.7018653_300.png,640,640,family_mart,390,260,437,310
2438,v01_7eleven_35508592_1397088698_0.png,640,640,7_eleven,386,175,411,213
2439,v01_7eleven_35508592_1397088698_0.png,640,640,7_eleven,198,299,261,314
1234,7-eleven_35.6656986_139.6573421_0.png,640,640,7_eleven,1,165,394,307
1708,7-eleven_35.64414_139.6698656_120.png,640,640,7_eleven,1,222,303,299
1709,7-eleven_35.64414_139.6698656_120.png,640,640,7_eleven,278,341,297,374
1710,7-eleven_35.64414_139.6698656_120.png,640,640,7_eleven,382,241,405,277
2397,v01_7eleven_3544037429999999_1396441926_120.png,640,640,7_eleven,314,248,638,295
2253,v01_7eleven_3539249_139385302_240.png,640,640,7_eleven,232,298,248,319
1091,7-eleven_35.5989012_139.6089875_60.png,640,640,7_eleven,315,283,452,332
1092,7-eleven_35.5989012_139.6089875_60.png,640,640,7_eleven,393,207,431,258
285,family mart_35.5739528_139.7086763_240.png,640,640,family_mart,186,152,223,198
2378,v01_7eleven_35498875_140056005_60.png,640,640,7_eleven,423,303,640,333
1210,7-eleven_35.6584114_140.0563446_120.png,640,640,7_eleven,322,282,639,326
236,family mart_35.6219134_139.7402596_60.png,640,640,family_mart,1,230,280,292
237,family mart_35.6219134_139.7402596_60.png,640,640,family_mart,45,246,170,281
1699,family mart_35.600518900000004_139.59199750000002_180.png,640,640,family_mart,290,298,545,324
976,family mart_35.693822999999995_139.7853932_120.png,640,640,family_mart,1,281,139,315
977,family mart_35.693822999999995_139.7853932_120.png,640,640,family_mart,13,289,78,310
2025,family mart_35.566553799999994_139.74275169999999_120.png,640,640,family_mart,276,258,433,326
2026,family mart_35.566553799999994_139.74275169999999_120.png,640,640,family_mart,444,262,463,290
1468,7-eleven_35.5648271_139.7177357_240.png,640,640,7_eleven,282,258,401,321
1469,7-eleven_35.5648271_139.7177357_240.png,640,640,7_eleven,246,262,270,293
